level_0,level_1,level_2,L4_data
0,9,23,1.9859601764602494e-06
0,9,24,7.036075096302397e-07
0,10,0,1.0926345070133847e-05
0,10,1,1.3980460761633376e-05
0,10,2,1.6398749971364885e-05
0,10,3,1.763082427182494e-05
0,10,4,1.7173537081068492e-05
0,10,5,1.4876669081777207e-05
0,10,6,1.1573336803806867e-05
0,10,7,9.080337634304708e-06
0,10,8,9.169643882910636e-06
0,10,9,1.1977055020852412e-05
0,10,10,1.5511376397544658e-05
0,10,11,1.6931855747844335e-05
0,10,12,1.4938349784089288e-05
0,10,13,1.0952056376557835e-05
0,10,14,8.036863582117257e-06
0,10,15,8.306044622436419e-06
0,10,16,1.138670670438377e-05
0,10,17,1.4979250328399643e-05
0,10,18,1.7071126918786607e-05
0,10,19,1.7273495557333188e-05
0,10,20,1.636439396828268e-05
0,10,21,1.4725660555337376e-05
0,10,22,1.1825241306557075e-05
0,10,23,7.21452603675609e-06
0,10,24,1.982674770694331e-06
0,11,0,-8.193576866212534e-06
0,11,1,-8.092475824730281e-06
0,11,2,-6.731360261729177e-06
0,11,3,-5.428010078030429e-06
0,11,4,-4.978581875257451e-06
0,11,5,-5.017254252397742e-06
0,11,6,-5.012449985717705e-06
0,11,7,-4.962000546734793e-06
0,11,8,-5.6404225203194676e-06
0,11,9,-7.39409610261998e-06
0,11,10,-9.647083148884965e-06
0,11,11,-1.1022062449399175e-05
0,11,12,-1.08619769870704e-05
0,11,13,-9.730586586780337e-06
0,11,14,-9.199617826333731e-06
0,11,15,-1.018398791085092e-05
0,11,16,-1.2407314447130931e-05
0,11,17,-1.447839880612165e-05
0,11,18,-1.542756156166387e-05
0,11,19,-1.5129361941685143e-05
0,11,20,-1.4356534340008902e-05
0,11,21,-1.357346009886916e-05
0,11,22,-1.2853838451241417e-05
0,11,23,-1.1845935252690015e-05
0,11,24,-1.0774758225848546e-05
0,12,0,-9.62624987807644e-06
0,12,1,-9.607344214203391e-06
0,12,2,-9.711447191644542e-06
0,12,3,-9.838171967029639e-06
0,12,4,-9.990111033222273e-06
0,12,5,-1.0082777669101032e-05
0,12,6,-1.009596778771127e-05
0,12,7,-9.990551451563344e-06
0,12,8,-9.972805200063117e-06
0,12,9,-1.027445004196827e-05
0,12,10,-1.1095994284502877e-05
0,12,11,-1.2232469885401875e-05
0,12,12,-1.3373856136618061e-05
0,12,13,-1.424974408314846e-05
0,12,14,-1.510243548311877e-05
0,12,15,-1.629522885452173e-05
0,12,16,-1.802335393613021e-05
0,12,17,-1.9697563759995018e-05
0,12,18,-2.0400065509600624e-05
0,12,19,-1.937883217968418e-05
0,12,20,-1.6925548103796675e-05
0,12,21,-1.4064826582764918e-05
0,12,22,-1.2079377912892687e-05
0,12,23,-1.143645218686468e-05
0,12,24,-1.1861495314366905e-05
0,13,0,1.539196964612731e-06
0,13,1,2.3794058869227204e-06
0,13,2,4.088458952660447e-06
0,13,3,5.942003948199824e-06
0,13,4,6.821687485241064e-06
0,13,5,6.4708054090132954e-06
0,13,6,5.602771274125473e-06
0,13,7,5.2785737826443165e-06
0,13,8,5.590935752436873e-06
0,13,9,5.6912229784462305e-06
0,13,10,4.629555569110181e-06
0,13,11,2.791973571832767e-06
0,13,12,1.6591570747675712e-06
0,13,13,2.5953905006803568e-06
0,13,14,5.014612411722262e-06
0,13,15,6.567755229461863e-06
0,13,16,4.743302431619121e-06
0,13,17,-5.587279719026798e-07
0,13,18,-6.7612896701095374e-06
0,13,19,-1.0234042910156379e-05
0,13,20,-9.375764895534038e-06
0,13,21,-5.623427864795172e-06
0,13,22,-2.4166966741205227e-06
0,13,23,-2.168008351973493e-06
0,13,24,-4.849201652597995e-06
0,14,0,9.570546513240526e-06
0,14,1,8.988943404730078e-06
0,14,2,8.203116669311455e-06
0,14,3,7.722238229518582e-06
0,14,4,7.4462045028155e-06
0,14,5,6.5937332595799e-06
0,14,6,4.891876429519902e-06
0,14,7,3.3993220715757638e-06
0,14,8,3.7504614834525566e-06
0,14,9,6.259837283313817e-06
0,14,10,9.236139946198428e-06
0,14,11,1.0387763088846346e-05
0,14,12,9.160918726688981e-06
0,14,13,7.393510175080225e-06
0,14,14,7.5173664837668595e-06
0,14,15,1.0022171971549985e-05
0,14,16,1.292390346929381e-05
0,14,17,1.3748484580706168e-05
0,14,18,1.2090091665350035e-05
0,14,19,9.967158204633294e-06
0,14,20,9.811124196582197e-06
0,14,21,1.1960835378072353e-05
0,14,22,1.4322279743282507e-05
0,14,23,1.4275946111411894e-05
0,14,24,1.1116637546760468e-05
0,15,0,-5.28051280668758e-06
0,15,1,-6.618301776671684e-06
0,15,2,-4.250294885078412e-06
0,15,3,1.3288010389249206e-06
0,15,4,7.834369191827226e-06
0,15,5,1.1861574765876871e-05
0,15,6,1.1017503228447246e-05
0,15,7,5.570275903030219e-06
0,15,8,-1.2197124019501854e-06
0,15,9,-5.326223224367816e-06
0,15,10,-4.486490847018594e-06
0,15,11,2.12971217862302e-07
0,15,12,5.7166070218839945e-06
0,15,13,9.251355901628032e-06
0,15,14,1.0209229227821207e-05
0,15,15,9.621251513891003e-06
0,15,16,9.00986150436275e-06
0,15,17,9.099203380635946e-06
0,15,18,1.0130737892215015e-05
0,15,19,1.1954410098179568e-05
0,15,20,1.4317542622699659e-05
0,15,21,1.6290535622642635e-05
0,15,22,1.6776906774224795e-05
0,15,23,1.5087529151199554e-05
0,15,24,1.2064053796503568e-05
0,16,0,5.9441170108059816e-06
0,16,1,7.530436991564363e-06
0,16,2,8.257843416126398e-06
0,16,3,7.4965118566351485e-06
0,16,4,6.0784864623790935e-06
0,16,5,5.219159484098793e-06
0,16,6,5.321532662537978e-06
0,16,7,5.080505105676076e-06
0,16,8,3.028203832775564e-06
0,16,9,-9.81179520731442e-07
0,16,10,-4.858173993565803e-06
0,16,11,-6.185470490704958e-06
0,16,12,-4.045889433023159e-06
0,16,13,-2.0775994953566303e-07
0,16,14,2.733877028556378e-06
0,16,15,3.1900325514048694e-06
0,16,16,2.008313220463641e-06
0,16,17,9.159073490034117e-07
0,16,18,1.1288113536022939e-06
0,16,19,2.039084288041224e-06
0,16,20,2.6192852441537355e-06
0,16,21,2.358550547317826e-06
0,16,22,2.2445301253417848e-06
0,16,23,3.270108827701091e-06
0,16,24,5.71687878373611e-06
0,17,0,-9.110011674437414e-06
0,17,1,-7.37133340429908e-06
0,17,2,-6.082099102464544e-06
0,17,3,-5.448426704840289e-06
0,17,4,-5.552119217154833e-06
0,17,5,-6.151242062237138e-06
0,17,6,-6.8167479859012416e-06
0,17,7,-7.1549377134679686e-06
0,17,8,-7.227028582088821e-06
0,17,9,-7.459970492019714e-06
0,17,10,-8.361179010913326e-06
0,17,11,-1.0001717121225222e-05
0,17,12,-1.2062994600773562e-05
0,17,13,-1.4081579648518352e-05
0,17,14,-1.595393375116429e-05
0,17,15,-1.7815091302776162e-05
0,17,16,-1.9776602277679892e-05
0,17,17,-2.1455490119355884e-05
0,17,18,-2.2230706858405856e-05
0,17,19,-2.1635694898493252e-05
0,17,20,-1.9911730392109457e-05
0,17,21,-1.7767492637313868e-05
0,17,22,-1.6000847171103874e-05
0,17,23,-1.4903692620704345e-05
0,17,24,-1.4419214478338912e-05
0,18,0,-4.179612333820258e-06
0,18,1,-3.6800449342786536e-06
0,18,2,-5.013615445383691e-06
0,18,3,-6.8388138126915255e-06
0,18,4,-7.562219751962834e-06
0,18,5,-6.660435755502818e-06
0,18,6,-4.937633270272601e-06
0,18,7,-3.4858547491846515e-06
0,18,8,-2.787564538963153e-06
0,18,9,-2.541004707920995e-06
0,18,10,-2.3563402395696895e-06
0,18,11,-2.181468872383751e-06
0,18,12,-2.348103227599434e-06
0,18,13,-3.094359124913121e-06
0,18,14,-4.4509941165409225e-06
0,18,15,-6.2189596674833005e-06
0,18,16,-8.176596301727428e-06
0,18,17,-9.908171712253795e-06
0,18,18,-1.0926485582076928e-05
0,18,19,-1.0831585865743782e-05
0,18,20,-9.797243612723205e-06
0,18,21,-8.45812125674288e-06
0,18,22,-7.529912619651518e-06
0,18,23,-7.078040678894881e-06
0,18,24,-6.609915811127254e-06
0,19,0,-1.662734702713827e-09
0,19,1,-2.48859181983273e-07
0,19,2,-4.2535358527541855e-07
0,19,3,-5.251379041610952e-07
0,19,4,-4.008885018528448e-07
0,19,5,1.983998828160797e-08
0,19,6,8.180609588118733e-07
0,19,7,1.8785751663712366e-06
0,19,8,2.9035359575450243e-06
0,19,9,3.384892871639135e-06
0,19,10,3.1255720955298452e-06
0,19,11,2.460920004350358e-06
0,19,12,2.2652684504621707e-06
0,19,13,3.179862107802416e-06
0,19,14,5.121039975773016e-06
0,19,15,7.054460625361269e-06
0,19,16,7.811933913292105e-06
0,19,17,6.836138926561275e-06
0,19,18,4.744508533357006e-06
0,19,19,2.827688211516119e-06
0,19,20,2.4126817108026397e-06
0,19,21,3.981100440802534e-06
0,19,22,7.084355372718003e-06
0,19,23,1.041012785648093e-05
0,19,24,1.2572155254382197e-05
0,20,0,4.88715464425097e-06
0,20,1,3.486059544963491e-06
0,20,2,3.3142219896388352e-06
0,20,3,4.007859214333846e-06
0,20,4,4.994719356972604e-06
0,20,5,5.803827708595787e-06
0,20,6,6.58427144911369e-06
0,20,7,7.75040666657145e-06
0,20,8,9.383617572198036e-06
0,20,9,1.0599919469476195e-05
0,20,10,1.0325964835025314e-05
0,20,11,8.446481158130581e-06
0,20,12,6.64164639124122e-06
0,20,13,7.159254967738438e-06
0,20,14,1.0867635695599662e-05
0,20,15,1.5846153111302286e-05
0,20,16,1.876638277088039e-05
0,20,17,1.748476637724986e-05
0,20,18,1.3121627156453642e-05
0,20,19,8.988666634699957e-06
0,20,20,7.911124715754868e-06
0,20,21,9.750459986034337e-06
0,20,22,1.209370157308789e-05
0,20,23,1.2571224820143922e-05
0,20,24,1.1166285483736394e-05
0,21,0,1.0819597878260401e-05
0,21,1,1.6227699773575768e-05
0,21,2,1.7346115049614644e-05
0,21,3,1.3283198668400561e-05
0,21,4,6.941382764727144e-06
0,21,5,2.0639204790181758e-06
0,21,6,7.850042246769337e-07
0,21,7,2.3902723837250137e-06
0,21,8,5.497136868871229e-06
0,21,9,9.252014096107183e-06
0,21,10,1.3822644084910058e-05
0,21,11,1.8313171396652048e-05
0,21,12,2.077560647014973e-05
0,21,13,1.9012592912085826e-05
0,21,14,1.3454937851666185e-05
0,21,15,7.078586078112266e-06
0,21,16,4.094498850923711e-06
0,21,17,6.183930526771271e-06
0,21,18,1.1916395500765898e-05
0,21,19,1.7454557274810288e-05
0,21,20,2.0150587525818868e-05
0,21,21,1.9527497451487928e-05
0,21,22,1.7562575554317397e-05
0,21,23,1.593945922413549e-05
0,21,24,1.5554069854652045e-05
0,22,0,-1.595539639946986e-06
0,22,1,4.9589986495388755e-06
0,22,2,1.0996466139867805e-05
0,22,3,1.3511463751806406e-05
0,22,4,1.1932362995951845e-05
0,22,5,8.290244103908841e-06
0,22,6,5.742702805970173e-06
0,22,7,5.828885130460537e-06
0,22,8,7.709693231686736e-06
0,22,9,9.031521537405031e-06
0,22,10,8.294413803836898e-06
0,22,11,5.674874810847124e-06
0,22,12,2.7473501309290997e-06
0,22,13,7.105902208599414e-07
0,22,14,-5.8168609414521494e-08
0,22,15,3.681706884793365e-08
0,22,16,9.107547795322537e-07
0,22,17,2.4937271096042635e-06
0,22,18,4.568335184690901e-06
0,22,19,6.091638854359513e-06
0,22,20,6.207813292550683e-06
0,22,21,4.859436276047564e-06
0,22,22,3.4831129982963464e-06
0,22,23,3.5697773948581673e-06
0,22,24,5.737016689281082e-06
0,23,0,-5.1424063806059826e-06
0,23,1,-2.540320590110912e-06
0,23,2,-3.729981736677217e-07
0,23,3,1.175185659650622e-06
0,23,4,1.476770114988131e-06
0,23,5,-3.528147286851966e-08
0,23,6,-2.9896204714726626e-06
0,23,7,-6.3147425058379775e-06
0,23,8,-8.890385342594433e-06
0,23,9,-1.0386793390695136e-05
0,23,10,-1.1043326684622019e-05
0,23,11,-1.128507054387924e-05
0,23,12,-1.1221486103690927e-05
0,23,13,-1.1058328773535663e-05
0,23,14,-1.1271152738240574e-05
0,23,15,-1.2650189029725628e-05
0,23,16,-1.5466923337469848e-05
0,23,17,-1.9196755215901277e-05
0,23,18,-2.26022625620785e-05
0,23,19,-2.476592521206557e-05
0,23,20,-2.542372386703906e-05
0,23,21,-2.4925883479916255e-05
0,23,22,-2.340241736698214e-05
0,23,23,-2.080695492931767e-05
0,23,24,-1.7204832639741277e-05
0,24,0,-5.209217836013808e-06
0,24,1,-6.569861208125973e-06
0,24,2,-7.079345516447016e-06
0,24,3,-5.745102343044555e-06
0,24,4,-2.834446996145927e-06
0,24,5,1.6084547935013264e-07
0,24,6,2.028360032272419e-06
0,24,7,2.7229258667141007e-06
0,24,8,3.4208644005700898e-06
0,24,9,5.083520104089164e-06
0,24,10,7.685847579959397e-06
0,24,11,1.0115502200394896e-05
0,24,12,1.1528224430505876e-05
0,24,13,1.2032984252936294e-05
0,24,14,1.277882584473102e-05
0,24,15,1.4553787057238757e-05
0,24,16,1.7093926142102794e-05
0,24,17,1.894224260883353e-05
0,24,18,1.8901165118830962e-05
0,24,19,1.6880495561932142e-05
0,24,20,1.4373006204971781e-05
0,24,21,1.3165651810315081e-05
0,24,22,1.4380225380348719e-05
0,24,23,1.743782243375682e-05
0,24,24,2.0729220657924005e-05
0,25,0,6.352968557771942e-06
0,25,1,5.115047199264884e-07
0,25,2,-1.7589501070687956e-06
0,25,3,-5.548290131567253e-07
0,25,4,1.6833489181027115e-06
0,25,5,2.508422152394448e-06
0,25,6,1.8724507366785239e-06
0,25,7,1.9090687927466667e-06
0,25,8,4.467582585455147e-06
0,25,9,8.515243623369515e-06
0,25,10,1.0623708051666763e-05
0,25,11,8.03394869789695e-06
0,25,12,1.91200375103229e-06
0,25,13,-3.0035703400083025e-06
0,25,14,-1.970764430576803e-06
0,25,15,5.565930482640048e-06
0,25,16,1.547930567463641e-05
0,25,17,2.2153962818815503e-05
0,25,18,2.301470015108447e-05
0,25,19,1.9904063570051564e-05
0,25,20,1.6978092989724362e-05
0,25,21,1.6764057958254275e-05
0,25,22,1.8731632746623327e-05
0,25,23,2.0582196095051266e-05
0,25,24,2.1064651650167363e-05
0,26,0,4.302917309749397e-06
0,26,1,1.0501654938858768e-05
0,26,2,1.1875829117687225e-05
0,26,3,6.197052580012845e-06
0,26,4,-4.49349811972663e-06
0,26,5,-1.4874269267056448e-05
0,26,6,-1.9441075901141176e-05
0,26,7,-1.700999370259905e-05
0,26,8,-1.0201153849587796e-05
0,26,9,-2.6973267045440703e-06
0,26,10,4.072058993697198e-06
0,26,11,9.552380409594388e-06
0,26,12,1.2255722236705226e-05
0,26,13,9.068099858250294e-06
0,26,14,-5.976072526105681e-08
0,26,15,-9.493965835351707e-06
0,26,16,-9.946342544444631e-06
0,26,17,2.140947105326413e-06
0,26,18,1.9458276623548787e-05
0,26,19,2.7147859575785082e-05
0,26,20,1.607156797408595e-05
0,26,21,-8.329716805394423e-06
0,26,22,-2.8321851045352885e-05
0,26,23,-2.923838254284072e-05
0,26,24,-1.1365846152257733e-05
0,27,0,7.042734561849994e-06
0,27,1,8.260360139310796e-06
0,27,2,8.260216948303447e-06
0,27,3,6.77489189072285e-06
0,27,4,4.683562123584719e-06
0,27,5,3.069390323430072e-06
0,27,6,2.9890123642171242e-06
0,27,7,4.062779092423685e-06
0,27,8,5.6255463930477005e-06
0,27,9,7.042965051779139e-06
0,27,10,8.772149272647737e-06
0,27,11,1.0739206150900846e-05
0,27,12,1.2207605860968803e-05
0,27,13,1.1356375025878209e-05
0,27,14,8.023417604913638e-06
0,27,15,3.982598058774841e-06
0,27,16,2.606368274593379e-06
0,27,17,4.7879095749818126e-06
0,27,18,8.2304506375037e-06
0,27,19,8.330763507008573e-06
0,27,20,3.389613494212355e-06
0,27,21,-3.9818095504949415e-06
0,27,22,-7.833246012887726e-06
0,27,23,-4.96329545487929e-06
0,27,24,2.968952359941431e-06
0,28,0,4.467189215569248e-07
0,28,1,-6.499796898410826e-07
0,28,2,-1.3145960686896252e-06
0,28,3,-1.0472670036871368e-06
0,28,4,-7.13785147360594e-08
0,28,5,7.263478327458159e-07
0,28,6,9.316640135631809e-07
0,28,7,6.70786254405511e-07
0,28,8,5.840817898686026e-07
0,28,9,8.041510107412104e-07
0,28,10,1.167429074294799e-06
0,28,11,1.2977153958334655e-06
0,28,12,1.5245630847878483e-06
0,28,13,2.304422504961072e-06
0,28,14,3.958633237721899e-06
0,28,15,5.71482822485315e-06
0,28,16,6.5140613421528104e-06
0,28,17,5.455268457490058e-06
0,28,18,3.0091102779635233e-06
0,28,19,3.253952609798588e-07
0,28,20,-1.1609847484300938e-06
0,28,21,-1.1276849335498494e-06
0,28,22,7.44159171127798e-08
0,28,23,1.4564895512792867e-06
0,28,24,2.644478830377277e-06
1,0,0,-3.567752390435597e-06
1,0,1,-3.409458827067124e-06
1,0,2,-4.04632591611254e-06
1,0,3,-6.636941814873566e-06
1,0,4,-1.0725886682160227e-05
1,0,5,-1.4035630778074782e-05
1,0,6,-1.4825658213121036e-05
1,0,7,-1.333117376193357e-05
1,0,8,-1.1818446154923852e-05
1,0,9,-1.2070405510428631e-05
1,0,10,-1.4080586450512176e-05
1,0,11,-1.6035502176861934e-05
1,0,12,-1.672303900574973e-05
1,0,13,-1.6396536740535776e-05
1,0,14,-1.656962255872513e-05
1,0,15,-1.7778584613791714e-05
1,0,16,-1.9231760637980295e-05
1,0,17,-1.932711871204572e-05
1,0,18,-1.788839417613e-05
1,0,19,-1.6151573152499936e-05
1,0,20,-1.5977488126008343e-05
1,0,21,-1.7520820531963357e-05
1,0,22,-1.9424653568935756e-05
1,0,23,-1.9702034363613092e-05
1,0,24,-1.8175485908419723e-05
1,1,0,5.564567499825435e-06
1,1,1,4.0652022365292225e-06
1,1,2,1.0568811681694412e-06
1,1,3,-3.084983340985515e-06
1,1,4,-7.25432034231676e-06
1,1,5,-9.960997905215339e-06
1,1,6,-1.0419535558351898e-05
1,1,7,-9.110127616591788e-06
1,1,8,-7.527231112160152e-06
1,1,9,-6.955239281328266e-06
1,1,10,-7.668738942061767e-06
1,1,11,-8.875908539191453e-06
1,1,12,-9.703907349847097e-06
1,1,13,-9.825575376198917e-06
1,1,14,-9.569717889565683e-06
1,1,15,-9.201800149790993e-06
1,1,16,-8.593013000845484e-06
1,1,17,-7.267353671853448e-06
1,1,18,-5.151701688860524e-06
1,1,19,-2.79419210981993e-06
1,1,20,-1.1884226541581734e-06
1,1,21,-9.155880538567812e-07
1,1,22,-1.785998384848241e-06
1,1,23,-2.8425270569830793e-06
1,1,24,-3.22627218612032e-06
1,2,0,2.8401815683464348e-06
1,2,1,-1.7756786791821276e-06
1,2,2,-5.114429367797339e-06
