level_0,level_1,level_2,L1_data
0,16,13,2.1691012312824656e-06
0,16,14,1.6438796818523287e-06
0,16,15,3.3458530997847513e-06
0,16,16,6.377530183410023e-06
0,16,17,8.94230252584491e-06
0,16,18,9.550474454200586e-06
0,16,19,8.239282175357042e-06
0,16,20,6.580952815753847e-06
0,16,21,6.321424037670719e-06
0,16,22,7.804390107018329e-06
0,16,23,9.707671389581636e-06
0,16,24,1.0271315341450335e-05
0,17,0,-6.364706870513112e-06
0,17,1,-5.92056126578684e-06
0,17,2,-5.534309889302114e-06
0,17,3,-5.488984328269202e-06
0,17,4,-5.86319176749677e-06
0,17,5,-6.401377728096869e-06
0,17,6,-6.805942421688595e-06
0,17,7,-6.997495119879375e-06
0,17,8,-7.297407616235724e-06
0,17,9,-8.038525450500319e-06
0,17,10,-9.211306364443277e-06
0,17,11,-1.0282055247829953e-05
0,17,12,-1.0703589572519339e-05
0,17,13,-1.037566822902411e-05
0,17,14,-9.857882942368874e-06
0,17,15,-9.721538569048618e-06
0,17,16,-9.953989462623094e-06
0,17,17,-9.74804241140013e-06
0,17,18,-8.309119975670106e-06
0,17,19,-5.629146400353961e-06
0,17,20,-2.819741913073664e-06
0,17,21,-1.243158256916966e-06
0,17,22,-1.57496380145375e-06
0,17,23,-3.2366986888586633e-06
0,17,24,-5.054486790613342e-06
0,18,0,-4.216591934345042e-06
0,18,1,-3.048271838145669e-06
0,18,2,-8.89728561721428e-07
0,18,3,8.007441339420952e-07
0,18,4,1.4192743950229958e-06
0,18,5,1.4179722119201835e-06
0,18,6,1.6366230165591114e-06
0,18,7,2.39282214803995e-06
0,18,8,3.280090873154904e-06
0,18,9,3.6685516863493564e-06
0,18,10,3.433838037352042e-06
0,18,11,3.08611192901517e-06
0,18,12,3.3583380949209247e-06
0,18,13,4.543163740760725e-06
0,18,14,6.301289541992129e-06
0,18,15,7.899372998065359e-06
0,18,16,8.768968435033987e-06
0,18,17,8.783307204024416e-06
0,18,18,8.306930918854659e-06
0,18,19,7.894472571004233e-06
0,18,20,8.03150387641472e-06
0,18,21,8.810482905490954e-06
0,18,22,9.902284273578538e-06
0,18,23,1.0647203901028863e-05
0,18,24,1.0494378203675644e-05
0,19,0,-6.901731249093772e-06
0,19,1,-6.085232531766245e-06
0,19,2,-4.979488822576214e-06
0,19,3,-5.056785777627787e-06
0,19,4,-7.38909704368622e-06
0,19,5,-1.126988808750635e-05
0,19,6,-1.4252189032954581e-05
0,19,7,-1.4074122651946433e-05
0,19,8,-1.0735308259394598e-05
0,19,9,-6.628011043987337e-06
0,19,10,-4.335429988892717e-06
0,19,11,-4.213035520544405e-06
0,19,12,-4.208646761052255e-06
0,19,13,-2.213603775841255e-06
0,19,14,1.5136398560463686e-06
0,19,15,4.342645959249916e-06
0,19,16,3.7841522042490446e-06
0,19,17,-5.669925788959548e-08
0,19,18,-4.562864051843089e-06
0,19,19,-7.168561183392917e-06
0,19,20,-7.645259784851724e-06
0,19,21,-7.852375600441048e-06
0,19,22,-9.384335146681742e-06
0,19,23,-1.1789635849415677e-05
0,19,24,-1.3231499665896599e-05
0,20,0,-1.4289058281370937e-06
0,20,1,1.818879020177283e-06
0,20,2,5.3648721074218e-06
0,20,3,7.4695458992859075e-06
0,20,4,7.447979917063829e-06
0,20,5,6.207268929049026e-06
0,20,6,5.246508950027271e-06
0,20,7,5.313853452710897e-06
0,20,8,6.032697217401664e-06
0,20,9,6.662924468943275e-06
0,20,10,6.8787986150365485e-06
0,20,11,6.745415396738141e-06
0,20,12,6.158994240985014e-06
0,20,13,4.74317037061032e-06
0,20,14,2.546909098656915e-06
0,20,15,5.486001648274748e-07
0,20,16,5.895510245017489e-08
0,20,17,1.347589399835231e-06
0,20,18,3.0128096745791574e-06
0,20,19,3.0117328963167376e-06
0,20,20,6.313440651858774e-07
0,20,21,-2.6094879304737153e-06
0,20,22,-4.193722591571619e-06
0,20,23,-2.932860818004575e-06
0,20,24,-1.351080534069939e-07
0,21,0,7.412722196270356e-06
0,21,1,1.3023854500072302e-06
0,21,2,-4.178707690604984e-06
0,21,3,-5.281191423228555e-06
0,21,4,-1.0135683609122252e-06
0,21,5,5.802410286690906e-06
0,21,6,1.0921997188619617e-05
0,21,7,1.214164079092506e-05
0,21,8,1.0788261030987916e-05
0,21,9,9.779945103627468e-06
0,21,10,1.0590673683930822e-05
0,21,11,1.2046895567389263e-05
0,21,12,1.2033231216168422e-05
0,21,13,1.0074090624665526e-05
0,21,14,8.118050685835431e-06
0,21,15,8.463173231205412e-06
0,21,16,1.1280570609012723e-05
0,21,17,1.4157088986059163e-05
0,21,18,1.4473180442718864e-05
0,21,19,1.2027866300964427e-05
0,21,20,9.413473208672384e-06
0,21,21,9.285836326557702e-06
0,21,22,1.150582294941169e-05
0,21,23,1.2795456517751883e-05
0,21,24,9.712513774437681e-06
0,22,0,-1.686852912386554e-05
0,22,1,-1.3306744991079881e-05
0,22,2,-9.27347938695521e-06
0,22,3,-5.6728152161845095e-06
0,22,4,-3.171597750416303e-06
0,22,5,-2.0931444975853365e-06
0,22,6,-2.1164889039065612e-06
0,22,7,-2.467389197719794e-06
0,22,8,-2.415815169565105e-06
0,22,9,-2.038091471988341e-06
0,22,10,-2.1178290194986405e-06
0,22,11,-3.4480730402139128e-06
0,22,12,-5.736858128473515e-06
0,22,13,-7.678455777404442e-06
0,22,14,-7.95243925932325e-06
0,22,15,-6.574511993326007e-06
0,22,16,-4.893704893983836e-06
0,22,17,-4.5010516795385534e-06
0,22,18,-5.673353778623495e-06
0,22,19,-7.201600375249689e-06
0,22,20,-7.370377394897392e-06
0,22,21,-5.572356114371275e-06
0,22,22,-2.6124662018826495e-06
0,22,23,-4.9049651235485625e-08
0,22,24,1.1687936327214848e-06
0,23,0,-2.1153658387723323e-05
0,23,1,-2.1752253080149696e-05
0,23,2,-2.0780290939228785e-05
0,23,3,-1.8083354540819886e-05
0,23,4,-1.4561597775384544e-05
0,23,5,-1.154732796337891e-05
0,23,6,-9.854773536060795e-06
0,23,7,-9.247518133359712e-06
0,23,8,-9.033366571925124e-06
0,23,9,-8.87820060280674e-06
0,23,10,-9.1232953904626e-06
0,23,11,-1.0118196549565501e-05
0,23,12,-1.1582345600852856e-05
0,23,13,-1.2581155782403184e-05
0,23,14,-1.2466435103137243e-05
0,23,15,-1.1462062887392437e-05
0,23,16,-1.0467318866647123e-05
0,23,17,-9.996335208840971e-06
0,23,18,-9.685516796355621e-06
0,23,19,-8.632355779939018e-06
0,23,20,-6.486112832467412e-06
0,23,21,-3.825712214125318e-06
0,23,22,-1.7261217634082696e-06
0,23,23,-7.203229110395246e-07
0,23,24,-5.823159937234993e-07
0,24,0,-1.2911758848379444e-05
0,24,1,-1.0858433302671246e-05
0,24,2,-7.611370632759391e-06
0,24,3,-5.272166349462364e-06
0,24,4,-5.19153558480669e-06
0,24,5,-6.7939578183920794e-06
0,24,6,-7.918544311395552e-06
0,24,7,-6.590502436016453e-06
0,24,8,-2.634341186974889e-06
0,24,9,2.2089348265545974e-06
0,24,10,5.86805937393104e-06
0,24,11,7.579392482118724e-06
0,24,12,8.202008000010143e-06
0,24,13,8.893964346523911e-06
0,24,14,9.768279061341127e-06
0,24,15,9.824787288519521e-06
0,24,16,8.39492868583146e-06
0,24,17,6.3109373808557376e-06
0,24,18,5.56870838634454e-06
0,24,19,7.415057903019481e-06
0,24,20,1.0907261665495104e-05
0,24,21,1.3379631853223814e-05
0,24,22,1.2804780902739199e-05
0,24,23,9.692480543863494e-06
0,24,24,6.869173555125475e-06
0,25,0,-1.8993776242173657e-05
0,25,1,-1.7949183022265624e-05
0,25,2,-1.2377949814368829e-05
0,25,3,-5.6036565811782125e-06
0,25,4,-1.8242824853895974e-06
0,25,5,-2.976280266626015e-06
0,25,6,-7.122083164205869e-06
0,25,7,-1.0199167665919936e-05
0,25,8,-8.899709481307963e-06
0,25,9,-3.131962515079069e-06
0,25,10,4.2404415669269356e-06
0,25,11,9.332716044062163e-06
0,25,12,1.0124141213538359e-05
0,25,13,7.5566889563271235e-06
0,25,14,4.8904813738417925e-06
0,25,15,4.86597773055563e-06
0,25,16,7.668402840699524e-06
0,25,17,1.0490564469545835e-05
0,25,18,1.0251468258912125e-05
0,25,19,6.190531252527941e-06
0,25,20,8.843360374783884e-07
0,25,21,-2.277819199040857e-06
0,25,22,-1.8416574202152952e-06
0,25,23,4.384202276574057e-07
0,25,24,2.012346579932285e-06
0,26,0,5.6671921995048315e-06
0,26,1,4.1699330482394267e-07
0,26,2,-6.845189549434532e-07
0,26,3,5.287087642106038e-06
0,26,4,1.5258522391938536e-05
0,26,5,2.1637475826199497e-05
0,26,6,1.9448662024067274e-05
0,26,7,1.0520954392665476e-05
0,26,8,2.54121066042077e-06
0,26,9,1.4180815569850718e-06
0,26,10,6.715528061015819e-06
0,26,11,1.1853984529579878e-05
0,26,12,1.1528055940618157e-05
0,26,13,6.052177681848968e-06
0,26,14,1.035453713902793e-06
0,26,15,7.185550675073922e-07
0,26,16,4.663898910583756e-06
0,26,17,8.181470232429235e-06
0,26,18,8.303408204650217e-06
0,26,19,5.76112101382006e-06
0,26,20,4.267367163907146e-06
0,26,21,5.276677262385012e-06
0,26,22,7.504298394329721e-06
0,26,23,8.17693624207757e-06
0,26,24,7.586272603880753e-06
0,27,0,2.78660306234115e-06
0,27,1,4.072332963558705e-06
0,27,2,8.600295866024335e-06
0,27,3,1.5505906934352188e-05
0,27,4,2.140307630875303e-05
0,27,5,2.235816303201238e-05
0,27,6,1.76213165167935e-05
0,27,7,1.027886978461949e-05
0,27,8,5.201006270820507e-06
0,27,9,4.572730565699717e-06
0,27,10,6.67096670732593e-06
0,27,11,7.362333722554855e-06
0,27,12,4.674868754590659e-06
0,27,13,2.88344471703022e-07
0,27,14,-1.7311758915867884e-06
0,27,15,6.664095620860694e-07
0,27,16,5.961095413858552e-06
0,27,17,9.896553626293848e-06
0,27,18,9.6098935975579e-06
0,27,19,5.390854530358752e-06
0,27,20,7.821347643505971e-07
0,27,21,-9.018222799331792e-07
0,27,22,1.6407018732335267e-06
0,27,23,6.493748859602125e-06
0,27,24,1.0865452795695307e-05
0,28,0,-1.4797904092111847e-05
0,28,1,-1.5502208965385097e-05
0,28,2,-1.3308698954914775e-05
0,28,3,-8.997244928854507e-06
0,28,4,-4.9963787299813406e-06
0,28,5,-3.4716501194401045e-06
0,28,6,-4.4745952154395495e-06
0,28,7,-5.895639138196151e-06
0,28,8,-5.566279226512359e-06
0,28,9,-3.406089566777298e-06
0,28,10,-1.6347736469613626e-06
0,28,11,-2.5868844877292487e-06
0,28,12,-6.341324764790826e-06
0,28,13,-1.0264604723476713e-05
0,28,14,-1.1227559273205653e-05
0,28,15,-8.300449929123054e-06
0,28,16,-3.6708101704407272e-06
0,28,17,-7.771356264496612e-07
0,28,18,-1.5168145826934936e-06
0,28,19,-4.767976152705392e-06
0,28,20,-7.575155121557075e-06
0,28,21,-7.581939071367283e-06
0,28,22,-4.80175871796142e-06
0,28,23,-1.1277853739559678e-06
0,28,24,1.5288540855577234e-06
1,0,0,2.163112814572458e-05
1,0,1,2.447712086337714e-05
1,0,2,2.6306864399512314e-05
1,0,3,2.583825784019933e-05
1,0,4,2.3927151176373493e-05
1,0,5,2.2777934617197385e-05
1,0,6,2.349490741448393e-05
1,0,7,2.4979031471126817e-05
1,0,8,2.4767925148301617e-05
1,0,9,2.160541483437147e-05
1,0,10,1.6714920808630153e-05
1,0,11,1.311879019216323e-05
1,0,12,1.3024806580910195e-05
1,0,13,1.627271549067709e-05
1,0,14,2.047060847262264e-05
1,0,15,2.318135273925139e-05
1,0,16,2.352278226509058e-05
1,0,17,2.2627083700422758e-05
1,0,18,2.2138275146359646e-05
1,0,19,2.3016227614633777e-05
1,0,20,2.4811092576467085e-05
1,0,21,2.6575810203050465e-05
1,0,22,2.760633712768123e-05
1,0,23,2.8150351976911823e-05
1,0,24,2.8787593277345065e-05
1,1,0,5.1287196289243e-06
1,1,1,7.961713330819998e-06
1,1,2,1.1148285148237137e-05
1,1,3,1.191859002079272e-05
1,1,4,1.0158985123943918e-05
1,1,5,8.316791512757148e-06
1,1,6,8.435258780394001e-06
1,1,7,1.0072355271439705e-05
1,1,8,1.0697470163410191e-05
1,1,9,8.531237676780221e-06
1,1,10,4.308133698352093e-06
1,1,11,7.829270343389548e-07
1,1,12,7.961489416515626e-08
1,1,13,2.103682217513352e-06
1,1,14,4.7894340504056e-06
1,1,15,6.217407160217639e-06
1,1,16,5.891011012616439e-06
1,1,17,4.838852259418208e-06
1,1,18,4.252982771419526e-06
1,1,19,4.7816297545191095e-06
1,1,20,6.210501670865663e-06
1,1,21,8.127562865721726e-06
1,1,22,1.0025816622683429e-05
1,1,23,1.1578742156424163e-05
1,1,24,1.2409178347019776e-05
1,2,0,5.5640929436968186e-06
1,2,1,6.97430597018021e-06
1,2,2,9.062010802830072e-06
1,2,3,9.30580094616377e-06
1,2,4,7.171945098046779e-06
1,2,5,4.366512796000691e-06
1,2,6,3.1945347459474858e-06
