level_0,level_1,level_2,L2_data
3,12,4,1.341988693738802e-05
3,12,5,1.3341913312166162e-05
3,12,6,1.3745104310685604e-05
3,12,7,1.4741528626219861e-05
3,12,8,1.5498136191046023e-05
3,12,9,1.520286197623077e-05
3,12,10,1.3682391977083011e-05
3,12,11,1.1449960108994256e-05
3,12,12,8.877545937936453e-06
3,12,13,5.911833103623354e-06
3,12,14,2.2640771034016043e-06
3,12,15,-1.746579841773394e-06
3,12,16,-5.190274400133957e-06
3,12,17,-7.022185122968171e-06
3,12,18,-7.087093052481258e-06
3,12,19,-6.1205157571059405e-06
3,12,20,-5.256447151244221e-06
3,12,21,-5.049388751838491e-06
3,12,22,-5.450603510774674e-06
3,12,23,-6.04223173385035e-06
3,12,24,-6.66542456444307e-06
3,13,0,-2.100615512855999e-08
3,13,1,-1.5807732408234233e-07
3,13,2,-1.2430441259568538e-07
3,13,3,1.0251054520173197e-06
3,13,4,3.7832133312225636e-06
3,13,5,7.565271293379565e-06
3,13,6,1.073465625160138e-05
3,13,7,1.2077144234853138e-05
3,13,8,1.1743418450576953e-05
3,13,9,1.118985193561854e-05
3,13,10,1.13867430941428e-05
3,13,11,1.174208126873951e-05
3,13,12,1.0365873794461588e-05
3,13,13,6.2172236601111005e-06
3,13,14,3.143944401184233e-07
3,13,15,-4.612692610190675e-06
3,13,16,-6.568876135541358e-06
3,13,17,-5.827023407160895e-06
3,13,18,-4.787826523210835e-06
3,13,19,-5.5875031540449864e-06
3,13,20,-8.447277817697831e-06
3,13,21,-1.1485034894958562e-05
3,13,22,-1.2747612105468073e-05
3,13,23,-1.164353274028549e-05
3,13,24,-9.388481653101703e-06
3,14,0,-5.889334049556942e-06
3,14,1,-5.899487301641932e-06
3,14,2,-7.91115950224104e-06
3,14,3,-1.0601150613955053e-05
3,14,4,-1.235684796074413e-05
3,14,5,-1.2359030601394257e-05
3,14,6,-1.091629541840122e-05
3,14,7,-9.046681810647347e-06
3,14,8,-7.747991531039676e-06
3,14,9,-7.5131464650949155e-06
3,14,10,-8.112922528172366e-06
3,14,11,-8.830985741621028e-06
3,14,12,-8.997290728206438e-06
3,14,13,-8.600166160437821e-06
3,14,14,-8.486048766555579e-06
3,14,15,-9.71608851590808e-06
3,14,16,-1.239837061721525e-05
3,14,17,-1.5205671177428178e-05
3,14,18,-1.6151251225888398e-05
3,14,19,-1.426356150837122e-05
3,14,20,-1.0550252753225009e-05
3,14,21,-7.3000466905661595e-06
3,14,22,-6.105601395165017e-06
3,14,23,-6.580981088167293e-06
3,14,24,-6.893127013410839e-06
3,15,0,1.969844862360191e-06
3,15,1,-4.849968403509537e-06
3,15,2,-1.0352096632058404e-05
3,15,3,-1.1416821592774103e-05
3,15,4,-7.388666598041643e-06
3,15,5,-1.0954960127447498e-06
3,15,6,2.7227430461540997e-06
3,15,7,1.7429361134476102e-07
3,15,8,-9.190454626069279e-06
3,15,9,-2.1950151099753435e-05
3,15,10,-3.241847820028277e-05
3,15,11,-3.583977041532778e-05
3,15,12,-3.0995475512232316e-05
3,15,13,-2.111516885539528e-05
3,15,14,-1.1793692035318364e-05
3,15,15,-7.5030243760174644e-06
3,15,16,-8.569143180379527e-06
3,15,17,-1.1586625559882998e-05
3,15,18,-1.2501505575080093e-05
3,15,19,-1.0389007688865253e-05
3,15,20,-7.85289267357414e-06
3,15,21,-8.280717043343799e-06
3,15,22,-1.1936526115130356e-05
3,15,23,-1.5493151690744423e-05
3,15,24,-1.5149601838506448e-05
3,16,0,7.094877421905731e-06
3,16,1,8.293049208893753e-06
3,16,2,8.900829452710393e-06
3,16,3,8.366045889236109e-06
3,16,4,7.103832803034508e-06
3,16,5,5.906151231691643e-06
3,16,6,5.127668437213342e-06
3,16,7,4.0337557788631856e-06
3,16,8,1.5487980550362506e-06
3,16,9,-2.640711903752586e-06
3,16,10,-7.2070141171459565e-06
3,16,11,-9.957143319113572e-06
3,16,12,-9.290996610991772e-06
3,16,13,-5.664611230026179e-06
3,16,14,-1.2883654887092363e-06
3,16,15,1.2317111795564282e-06
3,16,16,7.665373797046187e-07
3,16,17,-1.9318092874963386e-06
3,16,18,-4.885560660552622e-06
3,16,19,-6.479276452025318e-06
3,16,20,-6.146528594225125e-06
3,16,21,-4.5140562431906225e-06
3,16,22,-2.537787120624264e-06
3,16,23,-1.1064518282802623e-06
3,16,24,-6.249310734904718e-07
3,17,0,5.911180154156705e-06
3,17,1,8.873261748569648e-06
3,17,2,1.0956367186582688e-05
3,17,3,1.138285005031021e-05
3,17,4,1.0534335970570959e-05
3,17,5,9.538585890279823e-06
3,17,6,9.26906535953608e-06
3,17,7,9.641996812799156e-06
3,17,8,9.897072583939744e-06
3,17,9,9.439072535026346e-06
3,17,10,8.384974020513448e-06
3,17,11,7.243227144177829e-06
3,17,12,6.209581617659193e-06
3,17,13,4.868347436422622e-06
3,17,14,2.727785050068697e-06
3,17,15,-7.13369688196792e-08
3,17,16,-2.642313056926856e-06
3,17,17,-4.087956035379501e-06
3,17,18,-4.284127363493329e-06
3,17,19,-3.944301131226605e-06
3,17,20,-3.86407890665e-06
3,17,21,-4.20363558645485e-06
3,17,22,-4.472634089843086e-06
3,17,23,-4.189550726758777e-06
3,17,24,-3.370304310522808e-06
3,18,0,2.5221142606852865e-06
3,18,1,4.2714654349212985e-06
3,18,2,5.546698529544165e-06
3,18,3,5.989906166655539e-06
3,18,4,6.019013846272879e-06
3,18,5,6.580481469279157e-06
3,18,6,8.205530742842355e-06
3,18,7,1.0490003075681343e-05
3,18,8,1.2253501857864462e-05
3,18,9,1.2551711299232678e-05
3,18,10,1.1291368380253565e-05
3,18,11,9.156594417093399e-06
3,18,12,6.727159746895899e-06
3,18,13,4.08970253303167e-06
3,18,14,1.0111223381893789e-06
3,18,15,-2.2922283090406406e-06
3,18,16,-5.10393695800722e-06
3,18,17,-6.662082958945921e-06
3,18,18,-7.009891399141224e-06
3,18,19,-6.934951510855373e-06
3,18,20,-7.376251506188278e-06
3,18,21,-8.49179428256856e-06
3,18,22,-9.703113599846825e-06
3,18,23,-1.0139516974870877e-05
3,18,24,-9.415609857525063e-06
3,19,0,-9.105190978083889e-07
3,19,1,-3.386877876639833e-06
3,19,2,-4.9663333642314896e-06
3,19,3,-5.3333043413764534e-06
3,19,4,-5.136527093949408e-06
3,19,5,-5.052690654229058e-06
3,19,6,-4.837941860829688e-06
3,19,7,-3.5233181839951153e-06
3,19,8,-5.042562781437004e-07
3,19,9,3.398112581471013e-06
3,19,10,6.2538227435391815e-06
3,19,11,6.395526402330208e-06
3,19,12,3.8122254160392257e-06
3,19,13,7.829904969565185e-08
3,19,14,-2.9726755013347583e-06
3,19,15,-4.728080137816878e-06
3,19,16,-5.8489313030340725e-06
3,19,17,-7.169531364523071e-06
3,19,18,-8.475562418931437e-06
3,19,19,-8.745337931465009e-06
3,19,20,-7.327161064886822e-06
3,19,21,-5.0573011320456535e-06
3,19,22,-3.6783161271726683e-06
3,19,23,-4.260988248969984e-06
3,19,24,-5.863740215434705e-06
3,20,0,-1.174237712444815e-05
3,20,1,-1.65956195500743e-05
3,20,2,-2.1262043770597323e-05
3,20,3,-2.330116618362937e-05
3,20,4,-2.1795240172121605e-05
3,20,5,-1.7870328720401353e-05
3,20,6,-1.3618125973142776e-05
3,20,7,-1.056553857025589e-05
3,20,8,-9.012050634506045e-06
3,20,9,-8.580463557289069e-06
3,20,10,-8.999065914623511e-06
3,20,11,-1.023114999572567e-05
3,20,12,-1.1930426393214003e-05
3,20,13,-1.3258959698855515e-05
3,20,14,-1.3469392454003803e-05
3,20,15,-1.2730217645596942e-05
3,20,16,-1.205082548021535e-05
3,20,17,-1.2290770258386312e-05
3,20,18,-1.3153973472683835e-05
3,20,19,-1.345357070930112e-05
3,20,20,-1.2292910041440629e-05
3,20,21,-1.0070273071436923e-05
3,20,22,-8.051298808297853e-06
3,20,23,-7.041313015131126e-06
3,20,24,-6.572249542813382e-06
3,21,0,-2.0320253066993825e-05
3,21,1,-2.2045468407781295e-05
3,21,2,-2.467662562629447e-05
3,21,3,-2.7467590947508104e-05
3,21,4,-2.9724101422948065e-05
3,21,5,-3.176813018357151e-05
3,21,6,-3.47794453115189e-05
3,21,7,-3.9379855980007175e-05
3,21,8,-4.4465831318590364e-05
3,21,9,-4.752135666640136e-05
3,21,10,-4.645119336563785e-05
3,21,11,-4.1111048507318354e-05
3,21,12,-3.3247278019609554e-05
3,21,13,-2.4802834239911842e-05
3,21,14,-1.651008769690226e-05
3,21,15,-8.053897559113671e-06
3,21,16,2.8633661959987644e-07
3,21,17,6.67185116220205e-06
3,21,18,8.665118720012647e-06
3,21,19,5.690751293489738e-06
3,21,20,3.3404384560650377e-07
3,21,21,-2.9811698994341528e-06
3,21,22,-1.4741464745167539e-06
3,21,23,3.611115859407494e-06
3,21,24,7.839991453618271e-06
3,22,0,1.5492934163050839e-06
3,22,1,5.051702598771447e-06
3,22,2,8.783233763870122e-06
3,22,3,1.0721950015509685e-05
3,22,4,9.620345262688117e-06
3,22,5,5.8877790423950805e-06
3,22,6,1.718957346240742e-06
3,22,7,-4.5895688650803835e-07
3,22,8,5.062233026980233e-07
3,22,9,3.5093002295458055e-06
3,22,10,6.237111406904917e-06
3,22,11,6.788885881049575e-06
3,22,12,5.268564202900975e-06
3,22,13,3.343751336079157e-06
3,22,14,2.9740376144369124e-06
3,22,15,4.558736757398644e-06
3,22,16,6.847789786109649e-06
3,22,17,7.796484822168082e-06
3,22,18,6.436014865012637e-06
3,22,19,3.370779083958413e-06
3,22,20,4.6294678673341315e-07
3,22,21,-8.385778693521713e-07
3,22,22,-1.8484236060083884e-07
3,22,23,1.5168167756677883e-06
3,22,24,3.454281538946278e-06
3,23,0,1.3407013993102774e-05
3,23,1,1.7055972133099055e-05
3,23,2,1.85857640297957e-05
3,23,3,1.6622200707308356e-05
3,23,4,1.2541928187325134e-05
3,23,5,9.35345472308485e-06
3,23,6,9.149622979008446e-06
3,23,7,1.1413374039410248e-05
3,23,8,1.381772932489662e-05
3,23,9,1.4478056842773135e-05
3,23,10,1.3456279995509259e-05
3,23,11,1.1968888279354307e-05
3,23,12,1.0535027475058358e-05
3,23,13,8.155549040063727e-06
3,23,14,3.7213189091160708e-06
3,23,15,-2.142310146036712e-06
3,23,16,-6.8362745922210886e-06
3,23,17,-7.9425795025462e-06
3,23,18,-5.456523173067122e-06
3,23,19,-1.936575812686285e-06
3,23,20,-1.0787407107013636e-07
3,23,21,-4.866419673966774e-07
3,23,22,-1.1288824531474368e-06
3,23,23,1.7348979763306846e-07
3,23,24,3.883368974925017e-06
3,24,0,3.0878803224037865e-05
3,24,1,2.9166841523062386e-05
3,24,2,2.5782097220219432e-05
3,24,3,2.131590980052493e-05
3,24,4,1.7380781451256663e-05
3,24,5,1.5974146972061518e-05
3,24,6,1.892926872023264e-05
3,24,7,2.643880309336106e-05
3,24,8,3.6820719456077284e-05
3,24,9,4.680635577543881e-05
3,24,10,5.3526996328026126e-05
3,24,11,5.561989817593758e-05
3,24,12,5.397145947947888e-05
3,24,13,5.0407775207356214e-05
3,24,14,4.68461570100038e-05
3,24,15,4.409700230260084e-05
3,24,16,4.2367482857311477e-05
3,24,17,4.125021538633202e-05
3,24,18,4.059076674328888e-05
3,24,19,4.009368195961924e-05
3,24,20,3.981609804422675e-05
3,24,21,3.962571476088685e-05
3,24,22,3.975175520199477e-05
3,24,23,4.021386858440894e-05
3,24,24,4.135343331459357e-05
3,25,0,-4.165056399982434e-06
3,25,1,-6.681995309939965e-06
3,25,2,-8.194197877040974e-06
3,25,3,-8.268921517252393e-06
3,25,4,-7.636726339355963e-06
3,25,5,-6.798470198454579e-06
3,25,6,-5.147561307581307e-06
3,25,7,-1.4318399602483286e-06
3,25,8,4.679420802005993e-06
3,25,9,1.1814464521983373e-05
3,25,10,1.7602833664997758e-05
3,25,11,2.0574327707649503e-05
3,25,12,2.122688762526169e-05
3,25,13,2.1494926258873202e-05
3,25,14,2.2952999253945278e-05
3,25,15,2.5727492314024135e-05
3,25,16,2.8732070888367678e-05
3,25,17,3.0959330760232056e-05
3,25,18,3.218209992960031e-05
3,25,19,3.273304484674887e-05
3,25,20,3.267082428374517e-05
3,25,21,3.177707454206385e-05
3,25,22,3.0148114174088105e-05
3,25,23,2.880314909408708e-05
3,25,24,2.9005209746215826e-05
3,26,0,-8.005746270814473e-06
3,26,1,9.253453812398346e-06
3,26,2,2.418475215721531e-05
3,26,3,2.7462748987903517e-05
3,26,4,1.7303439755406928e-05
3,26,5,2.4170969548633145e-07
3,26,6,-1.4072560420437382e-05
3,26,7,-1.990846302828962e-05
3,26,8,-1.76827832087651e-05
3,26,9,-1.174807010589525e-05
3,26,10,-5.9822220260393465e-06
3,26,11,-2.234032306195941e-06
3,26,12,-4.888354818663594e-07
3,26,13,-6.785681102715159e-09
3,26,14,1.2176744160350542e-06
3,26,15,5.39826083031493e-06
3,26,16,1.3314491990032043e-05
3,26,17,2.2211695343100225e-05
3,26,18,2.7479128992540566e-05
3,26,19,2.6431893227895947e-05
3,26,20,2.149767907144324e-05
3,26,21,1.7757278564407035e-05
3,26,22,1.7798883177438336e-05
3,26,23,1.8037318549545676e-05
3,26,24,1.2858697093266994e-05
3,27,0,-2.97478629180011e-07
3,27,1,9.911247165313756e-06
3,27,2,1.768186005627989e-05
3,27,3,1.7464015328474866e-05
3,27,4,9.30970903643964e-06
3,27,5,-1.4415979797991869e-06
3,27,6,-8.574558039633743e-06
3,27,7,-9.786331819137367e-06
3,27,8,-7.309731014691413e-06
3,27,9,-4.862781577005569e-06
3,27,10,-4.028308540002774e-06
3,27,11,-3.931322712738785e-06
3,27,12,-3.142519353630042e-06
3,27,13,-1.5216056539188275e-06
3,27,14,5.515392294961826e-07
3,27,15,3.144667278185956e-06
3,27,16,6.854737014879242e-06
3,27,17,1.1127123229281223e-05
3,27,18,1.3968757304885818e-05
3,27,19,1.36609963887837e-05
3,27,20,1.1251414376765371e-05
3,27,21,9.981186236496322e-06
3,27,22,1.1932178250409404e-05
3,27,23,1.4681070000236932e-05
3,27,24,1.321913485405765e-05
3,28,0,1.0435316010053443e-05
3,28,1,9.482850221520795e-06
3,28,2,1.0808335901076094e-05
3,28,3,1.3900035074489573e-05
3,28,4,1.6551126488451753e-05
3,28,5,1.6617178465904676e-05
3,28,6,1.4196622215159749e-05
3,28,7,1.129461235874873e-05
3,28,8,1.0433434115412126e-05
3,28,9,1.2469489530005188e-05
3,28,10,1.6433119046478177e-05
3,28,11,2.0172995061328768e-05
3,28,12,2.2309843252430945e-05
3,28,13,2.2749304327066167e-05
3,28,14,2.29954174470451e-05
3,28,15,2.4573563520712153e-05
3,28,16,2.8224428724050364e-05
3,28,17,3.2827696489578775e-05
3,28,18,3.651913692055666e-05
3,28,19,3.7653243543550534e-05
3,28,20,3.6450457501206405e-05
3,28,21,3.4234383382579926e-05
3,28,22,3.253624642723406e-05
3,28,23,3.123131395653232e-05
3,28,24,2.9424910911758784e-05
4,0,0,-1.1632112317366919e-05
4,0,1,-1.3279026008570297e-05
4,0,2,-1.5652022926189157e-05
4,0,3,-1.7493156831778968e-05
4,0,4,-1.7405534770378344e-05
4,0,5,-1.496960714181754e-05
4,0,6,-1.1239059086076852e-05
4,0,7,-7.961862661697576e-06
4,0,8,-6.2775606004539276e-06
4,0,9,-6.027563053975526e-06
4,0,10,-6.33422805754261e-06
4,0,11,-6.590483086132265e-06
4,0,12,-6.8865937969787925e-06
4,0,13,-7.3866128836264494e-06
4,0,14,-7.71452241635922e-06
4,0,15,-7.073319741963344e-06
4,0,16,-5.243165164534493e-06
4,0,17,-3.156261246256424e-06
4,0,18,-2.4349800563059983e-06
4,0,19,-3.975052494206368e-06
4,0,20,-7.149745336454609e-06
4,0,21,-1.0230928029357404e-05
4,0,22,-1.1901982521221793e-05
4,0,23,-1.2102255210293225e-05
4,0,24,-1.1799772277510789e-05
4,1,0,4.6690402519200185e-06
4,1,1,1.6010188880478526e-06
4,1,2,-3.7599918843070386e-06
4,1,3,-8.51754518318848e-06
4,1,4,-9.823433168514672e-06
4,1,5,-6.587459747130644e-06
4,1,6,-3.1095783188769656e-07
4,1,7,6.017538748426069e-06
4,1,8,9.620207356817344e-06
4,1,9,9.60518874202813e-06
4,1,10,6.998416690687131e-06
4,1,11,3.927299729968191e-06
4,1,12,2.064942208399643e-06
4,1,13,2.0620752511149113e-06
4,1,14,3.387147211391874e-06
4,1,15,5.111369113299698e-06
4,1,16,6.194336091013305e-06
4,1,17,5.9977444500460865e-06
4,1,18,4.164913767948829e-06
4,1,19,9.959040360982506e-07
4,1,20,-2.7814240348085665e-06
4,1,21,-5.9778078724581385e-06
4,1,22,-7.725196218692849e-06
4,1,23,-7.65314874916379e-06
4,1,24,-6.388225656480021e-06
4,2,0,1.5264837027819318e-05
4,2,1,1.4314691393929153e-05
4,2,2,1.080608571935426e-05
4,2,3,6.5489853458953706e-06
4,2,4,4.516255716962576e-06
4,2,5,6.275009219314289e-06
4,2,6,1.1134229979984904e-05
4,2,7,1.662411234842423e-05
4,2,8,2.0523273466770838e-05
4,2,9,2.1745186114518294e-05
4,2,10,2.070570284831471e-05
4,2,11,1.8348761140356486e-05
4,2,12,1.596927253256669e-05
4,2,13,1.451041387865498e-05
4,2,14,1.457699730068772e-05
4,2,15,1.572896669465316e-05
4,2,16,1.7035077801399304e-05
4,2,17,1.741295070112359e-05
4,2,18,1.6813579167243217e-05
4,2,19,1.5826656362487796e-05
4,2,20,1.5327613506791038e-05
4,2,21,1.5171938361265896e-05
4,2,22,1.4755990982399104e-05
4,2,23,1.3550266990854549e-05
4,2,24,1.2316590962113604e-05
4,3,0,5.557590449815188e-06
4,3,1,2.451182040630125e-06
4,3,2,-1.4084560176683668e-06
4,3,3,-3.670101482694516e-06
4,3,4,-2.6660500837920292e-06
4,3,5,1.4161004608403738e-06
4,3,6,6.715250663050867e-06
4,3,7,1.1069017491070136e-05
4,3,8,1.3334112438490103e-05
4,3,9,1.3684033122701843e-05
4,3,10,1.2867215126228018e-05
4,3,11,1.1405823715814608e-05
4,3,12,9.506219503318344e-06
4,3,13,7.593878173102477e-06
4,3,14,6.563691291303278e-06
4,3,15,7.222933025562066e-06
4,3,16,9.393058565024703e-06
4,3,17,1.1708195221523941e-05
4,3,18,1.2509723556748772e-05
4,3,19,1.1186404542275771e-05
4,3,20,8.667975422832178e-06
4,3,21,6.597966126321156e-06
4,3,22,5.892899824918663e-06
4,3,23,6.099310887571442e-06
4,3,24,6.033293142761553e-06
4,4,0,-1.4461393078884976e-05
4,4,1,-1.6639902304857758e-05
4,4,2,-1.8154354515786325e-05
4,4,3,-1.751982602927312e-05
4,4,4,-1.445308164752256e-05
4,4,5,-1.009617666641485e-05
4,4,6,-6.09291348643898e-06
4,4,7,-3.407783688824675e-06
4,4,8,-1.9940516733301222e-06
4,4,9,-1.3758840167129344e-06
4,4,10,-1.3703495143269743e-06
4,4,11,-2.0839703534481048e-06
4,4,12,-3.324043262919442e-06
4,4,13,-4.24360241545676e-06
4,4,14,-3.880462156822303e-06
4,4,15,-2.0902357847338364e-06
4,4,16,4.0139790283571775e-08
4,4,17,9.250548848044899e-07
4,4,18,-2.779291459167451e-07
4,4,19,-2.970185916845467e-06
4,4,20,-5.619354817884819e-06
4,4,21,-6.919483905809408e-06
4,4,22,-6.668575254825479e-06
4,4,23,-5.649627589900512e-06
4,4,24,-4.915787480216478e-06
4,5,0,-1.1726325105900828e-05
4,5,1,-1.3110121928917153e-05
4,5,2,-1.5644881472863642e-05
4,5,3,-1.7616678238579705e-05
4,5,4,-1.7076775230307785e-05
4,5,5,-1.332994641426957e-05
4,5,6,-7.617598548090166e-06
4,5,7,-2.215961226062097e-06
4,5,8,9.930935984947495e-07
4,5,9,1.5999245220806201e-06
4,5,10,4.4186450471978143e-07
4,5,11,-1.155497576773274e-06
4,5,12,-2.2056763649858364e-06
4,5,13,-2.173990767706325e-06
4,5,14,-1.039619454379147e-06
4,5,15,7.96676531150838e-07
4,5,16,2.3772169115153225e-06
4,5,17,2.601842425823828e-06
4,5,18,7.840231330474148e-07
4,5,19,-2.624144290373041e-06
4,5,20,-6.239496682217946e-06
4,5,21,-8.452628104659958e-06
4,5,22,-8.578065302028867e-06
4,5,23,-7.1070280932879455e-06
4,5,24,-5.3991955772550055e-06
4,6,0,3.787739086111283e-06
4,6,1,5.963748788778817e-06
4,6,2,4.38862185549581e-06
4,6,3,-1.0054557947533715e-06
4,6,4,-6.454569617349863e-06
4,6,5,-7.067985099590359e-06
4,6,6,-9.183004058258146e-07
4,6,7,8.934586235083782e-06
4,6,8,1.6398115522671556e-05
4,6,9,1.684944390484411e-05
4,6,10,1.061314569319081e-05
4,6,11,2.595823210731248e-06
4,6,12,-1.4917705073443827e-06
4,6,13,7.793180714845089e-07
4,6,14,7.238998763027062e-06
4,6,15,1.3373233283772502e-05
4,6,16,1.5907344869640334e-05
4,6,17,1.4727225594852833e-05
4,6,18,1.2073151892265009e-05
4,6,19,1.0110572139698602e-05
4,6,20,9.19197365652663e-06
4,6,21,8.125080983684381e-06
4,6,22,5.753817344613959e-06
4,6,23,2.241726316098542e-06
4,6,24,-1.1017959658438395e-06
4,7,0,2.5485718633099964e-06
4,7,1,1.2368938115586645e-06
4,7,2,-6.148289281275023e-07
4,7,3,-1.9414521703955766e-06
4,7,4,-1.7857128249241814e-06
4,7,5,-2.268749059556819e-08
4,7,6,2.6555096308231786e-06
4,7,7,5.3221813972862055e-06
4,7,8,7.3141245459451265e-06
4,7,9,8.242659538271396e-06
4,7,10,7.795954647708677e-06
4,7,11,5.835877543862813e-06
4,7,12,2.8206057992512724e-06
4,7,13,-2.505940118724424e-08
4,7,14,-1.2765358907136767e-06
4,7,15,-3.3049744527099993e-07
4,7,16,2.035234494400764e-06
4,7,17,4.202629235840179e-06
4,7,18,4.947925824409447e-06
4,7,19,4.286173833225407e-06
4,7,20,3.2255819294561654e-06
4,7,21,2.7062826409665005e-06
4,7,22,2.819419754547041e-06
4,7,23,2.9815290467791414e-06
4,7,24,2.7599533422391324e-06
4,8,0,-1.324716827285262e-05
4,8,1,-1.3121887101323687e-05
4,8,2,-1.3790017647844991e-05
4,8,3,-1.4154183674084199e-05
4,8,4,-1.3000049510755336e-05
4,8,5,-1.0045284584498263e-05
4,8,6,-6.298594511466672e-06
4,8,7,-3.294831907460033e-06
4,8,8,-2.1181429574392314e-06
4,8,9,-2.7961034422560744e-06
4,8,10,-4.597160802701276e-06
4,8,11,-6.575378226645991e-06
4,8,12,-8.051103801921165e-06
4,8,13,-8.611644102617328e-06
4,8,14,-8.196219530283467e-06
4,8,15,-7.121358524718585e-06
4,8,16,-6.187499636645403e-06
4,8,17,-6.270266398751989e-06
4,8,18,-7.79665102641446e-06
4,8,19,-1.0235277778970083e-05
4,8,20,-1.2402589875382004e-05
4,8,21,-1.3170066316055597e-05
4,8,22,-1.2347022503764052e-05
4,8,23,-1.0720430984139287e-05
4,8,24,-9.537411850042241e-06
4,9,0,-3.393750676475458e-06
4,9,1,-3.6572766232947405e-06
4,9,2,-6.262049670905425e-06
4,9,3,-1.044539571719501e-05
4,9,4,-1.3265899604673699e-05
4,9,5,-1.2032643604784921e-05
4,9,6,-6.582294830844043e-06
4,9,7,4.0829778988873396e-07
4,9,8,5.388289717640031e-06
4,9,9,6.249337911557098e-06
4,9,10,3.4529584858210874e-06
4,9,11,-7.594063032259181e-07
4,9,12,-3.873982396511838e-06
4,9,13,-4.420621611198899e-06
4,9,14,-2.346600391299462e-06
4,9,15,1.177070686634599e-06
4,9,16,4.471603098524091e-06
4,9,17,6.083121250769597e-06
4,9,18,5.532936104244813e-06
4,9,19,3.41376628670368e-06
4,9,20,9.521806935086756e-07
4,9,21,-8.88340725396609e-07
4,9,22,-1.8563367024174499e-06
4,9,23,-2.3644334949754947e-06
4,9,24,-2.8937303199026833e-06
4,10,0,2.5616114780942648e-05
4,10,1,2.939282206417577e-05
4,10,2,2.8431439807111458e-05
4,10,3,2.3857023479088586e-05
4,10,4,1.8131074284505467e-05
4,10,5,1.3359533905631984e-05
4,10,6,9.59763195712374e-06
4,10,7,6.061651361762103e-06
4,10,8,1.938364138365173e-06
4,10,9,-2.3738215047073853e-06
4,10,10,-6.454867691623423e-06
4,10,11,-1.0065842077366691e-05
4,10,12,-1.390155356172699e-05
4,10,13,-1.81859246674012e-05
4,10,14,-2.2808683480317118e-05
4,10,15,-2.6728957487021458e-05
4,10,16,-2.9521483507079427e-05
4,10,17,-3.1130778867058293e-05
4,10,18,-3.2483075067831366e-05
4,10,19,-3.3947365105900556e-05
4,10,20,-3.5877805265662984e-05
4,10,21,-3.798162967369163e-05
4,10,22,-4.0620842050267323e-05
4,10,23,-4.378733845467804e-05
4,10,24,-4.7621747773209845e-05
4,11,0,-7.490687553291302e-06
4,11,1,-7.585088268261156e-06
4,11,2,-7.134954982774995e-06
4,11,3,-5.5431029793085794e-06
4,11,4,-3.040833068750189e-06
4,11,5,-7.529129251759094e-07
4,11,6,1.5254168445890872e-07
4,11,7,-6.491504346878948e-07
4,11,8,-2.403737460528314e-06
4,11,9,-4.029525408318641e-06
4,11,10,-4.99041553475427e-06
4,11,11,-5.649340871801139e-06
4,11,12,-6.716231993993175e-06
4,11,13,-8.56588064170047e-06
4,11,14,-1.0858853901858351e-05
4,11,15,-1.2847480081964025e-05
4,11,16,-1.3838364250274244e-05
4,11,17,-1.3603595290088336e-05
4,11,18,-1.2384019572474921e-05
4,11,19,-1.0828300329140599e-05
4,11,20,-9.677063399908317e-06
4,11,21,-9.484431957447343e-06
4,11,22,-1.0215674861718198e-05
4,11,23,-1.1242998022110796e-05
4,11,24,-1.1632106003022398e-05
4,12,0,-1.5701898579578656e-05
4,12,1,-1.4728325601390974e-05
4,12,2,-1.4096296308933668e-05
4,12,3,-1.3528170342537732e-05
4,12,4,-1.25334604260315e-05
4,12,5,-1.1097171058468818e-05
4,12,6,-9.754001626484502e-06
4,12,7,-9.179428181507596e-06
4,12,8,-9.57960652730326e-06
4,12,9,-1.0664948673131562e-05
4,12,10,-1.1940117804206366e-05
4,12,11,-1.3124583380900013e-05
4,12,12,-1.408086979350115e-05
4,12,13,-1.469469932821015e-05
4,12,14,-1.4777797573018581e-05
4,12,15,-1.4384102921565372e-05
4,12,16,-1.390729293292288e-05
4,12,17,-1.3949425893505089e-05
4,12,18,-1.4720882694690373e-05
4,12,19,-1.5823228043224902e-05
4,12,20,-1.6410659680007337e-05
4,12,21,-1.593255692507896e-05
4,12,22,-1.45241883354977e-05
4,12,23,-1.300679898558273e-05
4,12,24,-1.2201088052738544e-05
4,13,0,-9.243144471801517e-06
4,13,1,-9.167081816065796e-06
4,13,2,-1.032393200758643e-05
4,13,3,-1.1041641949058667e-05
4,13,4,-9.650995415857303e-06
4,13,5,-5.998471536295493e-06
4,13,6,-1.7869065458884244e-06
4,13,7,7.981127267823889e-07
4,13,8,6.524560699780019e-07
4,13,9,-1.6232965389165573e-06
4,13,10,-4.583352381426962e-06
4,13,11,-6.906167629969353e-06
4,13,12,-7.836800713358557e-06
4,13,13,-6.933402188772862e-06
4,13,14,-4.257341232925052e-06
4,13,15,-8.114711768596684e-07
4,13,16,1.2956090615163181e-06
4,13,17,1.5767236868539992e-07
4,13,18,-4.261938256157608e-06
4,13,19,-9.435894206046449e-06
4,13,20,-1.205009724156556e-05
4,13,21,-1.0583209961543869e-05
4,13,22,-6.71073919125915e-06
4,13,23,-3.6783372696858692e-06
4,13,24,-3.506951627373182e-06
4,14,0,1.2166096012421966e-05
4,14,1,9.521966570208922e-06
4,14,2,4.5115873799199246e-06
4,14,3,-4.2348332169387945e-07
4,14,4,-1.6441717270055539e-06
4,14,5,2.2597781853818195e-06
